season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
2020,Jordan Poole,poolejo01,20.0,GSW,SG,57,14.0,1274.0,7.2,0.454,0.528,0.237,0.7,9.6,5.0,15.8,1.3,0.7,11.8,21.1,-1.6,0.4,-1.2,-0.047,-4.4,-2.2,-6.6,-1.5
2020,Kevin Porter Jr.,porteke02,19.0,CLE,SF,50,3.0,1162.0,10.8,0.535,0.375,0.24,2.1,13.5,7.7,13.9,1.9,1.0,16.7,20.5,-0.3,0.6,0.3,0.012,-3.2,-0.6,-3.8,-0.5
2020,Michael Porter Jr.,portemi01,21.0,DEN,SF,55,8.0,903.0,19.8,0.617,0.384,0.188,8.2,23.9,16.1,7.9,1.5,2.6,10.6,22.3,1.8,1.1,2.9,0.154,2.4,-0.8,1.5,0.8
2020,Bobby Portis,portibo01,24.0,NYK,PF,66,5.0,1393.0,14.6,0.53,0.317,0.158,6.0,20.4,12.9,11.1,1.1,1.2,10.4,21.4,0.9,1.0,1.9,0.064,0.0,-1.1,-1.1,0.3
2020,Kristaps Porziņģis,porzikr01,24.0,DAL,C,57,57.0,1814.0,20.2,0.551,0.432,0.304,5.9,25.1,15.6,8.8,1.1,5.4,8.0,27.0,2.6,2.6,5.2,0.138,1.8,0.1,1.9,1.8
2020,Dwight Powell,poweldw01,28.0,DAL,C,40,37.0,1061.0,15.9,0.677,0.17,0.485,7.5,14.8,11.2,7.7,1.5,1.8,11.5,12.6,2.6,1.0,3.6,0.162,0.4,0.9,1.3,0.9
2020,Norman Powell,powelno01,26.0,TOR,SG,52,26.0,1479.0,16.8,0.624,0.457,0.256,1.9,11.4,6.8,9.7,1.9,1.4,10.4,21.5,2.3,2.3,4.6,0.15,1.2,0.8,2.0,1.5
2020,Taurean Prince,princta02,25.0,BRK,PF,64,61.0,1857.0,9.1,0.497,0.583,0.12,2.8,18.1,10.6,9.2,1.5,1.1,14.0,20.4,-1.7,2.3,0.6,0.014,-2.8,-0.1,-2.9,-0.4
2020,Julius Randle,randlju01,25.0,NYK,PF,64,64.0,2080.0,17.5,0.538,0.23,0.35,7.5,24.9,16.0,15.8,1.2,1.0,14.3,27.6,0.9,1.8,2.7,0.062,0.7,-1.0,-0.3,0.9
2020,Cam Reddish,reddica01,20.0,ATL,SF,58,34.0,1551.0,9.0,0.5,0.451,0.227,2.4,12.7,7.5,8.0,1.9,1.5,13.6,18.9,-1.2,0.8,-0.4,-0.011,-3.3,-1.0,-4.2,-0.9
2020,JJ Redick,redicjj01,35.0,NOP,SG,60,36.0,1581.0,15.4,0.644,0.629,0.293,0.7,9.5,5.1,10.8,0.6,0.5,9.5,20.4,3.6,0.6,4.1,0.125,2.3,-1.7,0.7,1.1
2020,Josh Richardson,richajo01,26.0,PHI,SG,55,53.0,1693.0,12.0,0.533,0.385,0.218,2.7,8.7,5.7,13.9,1.5,1.8,12.8,20.6,0.5,1.7,2.1,0.061,-1.4,-0.4,-1.8,0.1
2020,Austin Rivers,riverau01,27.0,HOU,SG,68,4.0,1594.0,10.4,0.542,0.539,0.222,1.8,9.8,5.8,10.0,1.4,0.5,8.3,15.6,1.2,1.2,2.4,0.072,-2.1,-0.4,-2.5,-0.2
2020,Duncan Robinson,robindu01,25.0,MIA,SG,73,68.0,2166.0,13.1,0.684,0.882,0.105,0.5,11.0,6.0,7.1,0.8,0.9,8.9,16.0,3.7,1.6,5.3,0.118,1.5,-1.0,0.5,1.3
2020,Glenn Robinson III,robingl02,26.0,2TM,SF,62,52.0,1786.0,13.3,0.577,0.333,0.145,4.8,11.9,8.2,8.4,1.4,0.8,8.0,16.4,2.0,0.9,2.9,0.078,-0.5,-1.2,-1.7,0.1
2020,Glenn Robinson III,robingl02,26.0,GSW,SF,48,48.0,1516.0,13.1,0.574,0.335,0.146,4.6,11.9,8.1,8.8,1.4,0.8,8.5,16.6,1.5,0.6,2.1,0.067,-0.6,-1.1,-1.7,0.1
2020,Jerome Robinson,robinje01,22.0,2TM,SG,63,6.0,979.0,7.4,0.476,0.494,0.184,1.4,12.8,7.0,11.9,1.3,1.5,12.8,16.4,-0.6,0.8,0.2,0.009,-3.8,-0.2,-3.9,-0.5
2020,Jerome Robinson,robinje01,22.0,WAS,SG,21,5.0,503.0,9.8,0.516,0.494,0.218,1.7,13.8,7.5,11.3,1.4,1.6,10.8,17.7,0.0,0.2,0.2,0.022,-2.3,-0.9,-3.2,-0.1
2020,Mitchell Robinson,robinmi01,21.0,NYK,C,61,7.0,1412.0,23.5,0.726,0.0,0.434,13.7,18.8,16.2,3.9,1.8,8.0,8.3,13.3,4.8,2.0,6.8,0.23,1.6,1.4,2.9,1.8
2020,Rajon Rondo,rondora01,33.0,LAL,PG,48,3.0,984.0,12.4,0.494,0.381,0.125,2.6,13.1,7.9,32.9,1.9,0.2,20.8,18.7,0.1,1.3,1.4,0.068,-1.2,-0.1,-1.4,0.2
2020,Derrick Rose,rosede01,31.0,DET,PG,50,15.0,1298.0,21.0,0.555,0.195,0.185,2.3,8.3,5.3,40.5,1.5,1.0,13.4,31.6,1.8,0.7,2.5,0.092,3.9,-1.7,2.2,1.4
2020,Terrence Ross,rosste01,28.0,ORL,SG,69,0.0,1889.0,14.0,0.548,0.596,0.217,0.7,12.3,6.3,6.8,2.0,1.1,7.0,22.8,1.1,2.0,3.0,0.077,-0.1,-0.3,-0.4,0.8
2020,Terry Rozier,roziete01,25.0,CHO,PG,63,63.0,2164.0,14.8,0.553,0.45,0.202,2.4,11.8,7.0,20.4,1.4,0.4,12.1,23.7,1.9,1.1,3.0,0.066,0.8,-1.2,-0.4,0.8
2020,Ricky Rubio,rubiori01,29.0,PHO,PG,65,65.0,2016.0,16.5,0.535,0.312,0.327,2.5,14.4,8.4,39.7,2.2,0.5,17.9,20.4,2.9,2.0,4.9,0.117,0.7,0.2,1.0,1.5
2020,D'Angelo Russell,russeda01,23.0,2TM,PG,45,45.0,1452.0,18.7,0.556,0.509,0.235,1.2,12.3,6.6,35.2,1.6,0.8,13.6,31.5,1.1,0.7,1.8,0.06,3.8,-1.9,1.9,1.4
2020,D'Angelo Russell,russeda01,23.0,GSW,PG,33,33.0,1060.0,19.1,0.558,0.506,0.227,1.4,11.4,6.2,36.0,1.4,0.8,12.6,32.2,0.9,0.4,1.3,0.058,4.5,-1.9,2.6,1.2
2020,Domantas Sabonis,sabondo01,23.0,IND,PF,62,62.0,2159.0,20.7,0.586,0.079,0.349,9.7,29.3,19.6,21.7,1.1,1.2,14.8,23.3,4.1,3.4,7.5,0.168,2.0,1.2,3.2,2.9
2020,Dario Šarić,saricda01,25.0,PHO,PF,66,51.0,1632.0,14.2,0.592,0.437,0.238,6.7,21.1,13.8,10.8,1.1,0.9,12.9,17.8,2.1,1.5,3.6,0.105,-0.1,-0.3,-0.4,0.7
2020,Tomáš Satoranský,satorto01,28.0,CHI,SG,65,64.0,1878.0,13.5,0.533,0.361,0.22,4.3,11.0,7.5,27.1,2.1,0.4,17.7,16.7,1.8,1.7,3.5,0.09,-1.1,-0.2,-1.2,0.4
2020,Dennis Schröder,schrode01,26.0,OKC,PG,65,2.0,1999.0,16.7,0.575,0.337,0.245,1.1,11.6,6.5,21.9,1.1,0.6,13.4,27.2,1.9,1.8,3.6,0.087,1.1,-1.1,-0.1,1.0
2020,Mike Scott,scottmi01,31.0,PHI,PF,68,11.0,1207.0,11.2,0.557,0.62,0.106,5.9,16.8,11.3,6.4,0.8,0.4,6.6,14.0,1.4,1.1,2.5,0.1,-0.7,-1.1,-1.8,0.1
2020,Collin Sexton,sextoco01,21.0,CLE,PG,65,65.0,2143.0,16.3,0.56,0.235,0.246,3.1,7.5,5.3,15.1,1.5,0.3,11.6,27.2,2.1,0.4,2.5,0.057,0.3,-2.1,-1.8,0.1
2020,Landry Shamet,shamela01,22.0,LAC,SG,53,30.0,1452.0,8.5,0.58,0.757,0.194,0.4,6.6,3.6,9.1,0.7,0.6,9.0,13.4,1.5,1.1,2.6,0.086,-1.8,-0.3,-2.1,0.0
2020,Pascal Siakam,siakapa01,25.0,TOR,PF,60,60.0,2110.0,17.9,0.554,0.331,0.274,3.3,18.3,11.0,16.4,1.4,2.5,10.7,28.1,1.8,3.6,5.4,0.123,1.3,0.5,1.8,2.0
2020,Ben Simmons,simmobe01,23.0,PHI,PG,57,57.0,2017.0,20.4,0.602,0.011,0.461,6.2,18.2,12.2,33.8,2.9,1.4,20.4,20.9,3.8,3.1,6.9,0.165,1.3,2.3,3.6,2.8
2020,Anfernee Simons,simonan01,20.0,POR,SG,70,4.0,1449.0,9.0,0.502,0.422,0.172,1.8,9.1,5.5,9.2,0.9,0.6,9.6,18.7,0.0,0.1,0.2,0.005,-2.6,-1.9,-4.5,-0.9
2020,Marcus Smart,smartma01,25.0,BOS,SG,60,40.0,1919.0,13.8,0.518,0.579,0.223,2.4,10.1,6.3,21.1,2.5,1.4,12.1,18.9,1.7,2.8,4.5,0.112,0.0,1.4,1.4,1.6
2020,Dennis Smith Jr.,smithde03,22.0,NYK,PG,34,3.0,537.0,7.4,0.399,0.256,0.251,4.1,11.7,7.7,26.4,2.5,1.4,19.8,23.1,-1.4,0.5,-0.9,-0.079,-5.2,-0.9,-6.1,-0.6
2020,Ish Smith,smithis01,31.0,WAS,PG,68,23.0,1787.0,13.9,0.509,0.245,0.125,1.8,12.0,6.7,27.1,1.5,1.5,11.6,19.1,1.3,0.6,1.9,0.051,-0.3,-1.0,-1.3,0.3
2020,Tony Snell,snellto01,28.0,DET,SF,59,57.0,1641.0,9.7,0.598,0.665,0.084,0.6,7.1,3.8,10.9,1.0,0.8,7.3,11.4,2.1,0.5,2.6,0.076,-1.2,-0.6,-1.8,0.1
2020,Omari Spellman,spellom01,22.0,GSW,C,49,3.0,886.0,14.4,0.551,0.373,0.312,9.1,18.0,13.4,8.1,1.8,2.4,13.9,18.8,0.5,0.7,1.2,0.066,-0.8,-1.0,-1.8,0.1
2020,Jayson Tatum,tatumja01,21.0,BOS,PF,66,66.0,2265.0,20.4,0.567,0.383,0.255,3.1,18.5,10.9,14.5,2.0,2.3,10.2,28.6,3.2,3.7,6.9,0.146,3.5,0.6,4.0,3.4
2020,Jeff Teague,teaguje01,31.0,2TM,PG,59,17.0,1464.0,14.6,0.557,0.239,0.403,1.9,8.6,5.2,30.7,1.4,1.1,16.8,19.5,1.9,0.6,2.5,0.082,-0.2,-1.3,-1.5,0.2
2020,Jeff Teague,teaguje01,31.0,MIN,PG,34,13.0,945.0,15.9,0.578,0.269,0.444,1.6,8.5,4.9,32.5,1.2,1.1,16.4,20.2,1.7,0.4,2.1,0.108,0.6,-1.2,-0.6,0.3
2020,Jeff Teague,teaguje01,31.0,ATL,PG,25,4.0,519.0,12.2,0.512,0.182,0.321,2.5,8.8,5.6,27.3,1.7,1.0,17.5,18.3,0.2,0.2,0.4,0.035,-1.6,-1.5,-3.2,-0.2
2020,Garrett Temple,templga01,33.0,BRK,SG,62,35.0,1730.0,10.5,0.513,0.658,0.148,1.8,11.1,6.5,12.8,1.3,1.4,9.0,16.6,0.7,1.7,2.4,0.066,-1.4,0.3,-1.1,0.4
2020,Daniel Theis,theisda01,27.0,BOS,C,65,64.0,1566.0,17.9,0.631,0.225,0.268,9.7,19.3,14.6,10.1,1.1,5.0,10.2,14.4,4.0,2.6,6.5,0.201,0.6,1.8,2.4,1.7
2020,Isaiah Thomas,thomais02,30.0,WAS,PG,40,37.0,925.0,11.6,0.531,0.444,0.178,1.2,7.0,4.0,23.4,0.7,0.6,14.4,24.1,0.1,-0.1,0.0,0.002,-0.5,-3.9,-4.4,-0.5
2020,Tristan Thompson,thomptr01,28.0,CLE,C,57,51.0,1721.0,16.8,0.54,0.041,0.286,14.5,22.9,18.6,10.5,0.9,2.5,14.0,18.3,2.0,1.1,3.1,0.085,-0.2,-1.3,-1.5,0.2
2020,Matisse Thybulle,thybuma01,22.0,PHI,SG,65,14.0,1287.0,10.0,0.539,0.592,0.155,3.8,5.4,4.6,8.0,3.5,3.1,15.3,11.2,0.3,2.0,2.3,0.086,-2.8,3.1,0.3,0.8
2020,Anthony Tolliver,tollian01,34.0,3TM,PF,55,13.0,872.0,7.0,0.513,0.797,0.159,4.1,14.3,9.3,6.0,1.0,1.1,14.9,11.1,0.0,0.4,0.5,0.026,-2.7,-0.5,-3.2,-0.3
2020,Anthony Tolliver,tollian01,34.0,POR,PF,33,9.0,554.0,7.5,0.515,0.761,0.162,5.2,15.5,10.4,6.6,0.7,1.4,14.3,11.2,0.2,0.2,0.4,0.031,-2.3,-0.9,-3.3,-0.2
2020,Karl-Anthony Towns,townska01,24.0,MIN,C,35,35.0,1187.0,26.5,0.642,0.445,0.363,8.1,26.1,16.8,22.8,1.3,2.9,13.2,28.8,3.7,1.3,5.1,0.204,7.0,0.8,7.8,2.9
2020,Gary Trent Jr.,trentga02,21.0,POR,SF,61,8.0,1332.0,12.9,0.587,0.608,0.102,2.0,5.8,3.9,6.3,1.7,1.0,4.4,15.3,2.2,0.3,2.5,0.089,0.5,-0.8,-0.3,0.6
2020,P.J. Tucker,tuckepj01,34.0,HOU,PF,72,72.0,2467.0,8.3,0.559,0.702,0.113,4.7,15.6,10.1,6.0,1.4,1.2,13.9,8.7,1.6,2.4,4.0,0.078,-2.4,0.6,-1.9,0.1
2020,Myles Turner,turnemy01,23.0,IND,C,62,62.0,1826.0,14.8,0.566,0.426,0.288,5.2,19.1,12.2,5.4,1.2,6.4,11.4,17.9,1.1,3.1,4.2,0.111,-1.0,1.1,0.1,1.0
2020,Jonas Valančiūnas,valanjo01,27.0,MEM,C,70,70.0,1845.0,22.2,0.631,0.123,0.271,12.4,32.2,22.5,10.9,0.8,3.6,13.3,21.5,4.2,2.8,7.0,0.182,2.1,0.2,2.4,2.0
2020,Fred VanVleet,vanvlfr01,25.0,TOR,SG,54,54.0,1928.0,16.3,0.553,0.484,0.256,1.0,9.9,5.6,27.7,2.5,0.9,12.3,21.7,2.8,3.1,5.8,0.145,1.3,1.4,2.7,2.3
2020,Nikola Vučević,vucevni01,29.0,ORL,C,62,62.0,1998.0,21.9,0.549,0.28,0.162,7.3,29.7,18.1,19.5,1.3,2.1,7.4,25.8,3.5,2.9,6.4,0.153,3.7,0.5,4.2,3.1
2020,Moritz Wagner,wagnemo01,22.0,WAS,C,45,5.0,835.0,15.1,0.638,0.301,0.357,7.0,22.2,14.3,9.8,1.6,2.0,17.7,18.6,1.1,0.6,1.7,0.099,-2.0,-0.3,-2.3,-0.1
2020,Kemba Walker,walkeke02,29.0,BOS,PG,56,56.0,1742.0,20.0,0.575,0.532,0.272,2.2,11.0,6.7,24.2,1.3,1.5,10.5,27.2,3.9,2.0,5.9,0.162,4.9,-0.3,4.6,2.9
2020,Lonnie Walker IV,walkelo01,21.0,SAS,SG,61,12.0,988.0,10.5,0.507,0.283,0.171,2.5,12.7,7.6,9.6,1.5,1.2,10.3,18.7,-0.2,0.6,0.3,0.016,-2.5,-1.0,-3.5,-0.4
2020,Brad Wanamaker,wanambr01,30.0,BOS,PG,71,1.0,1369.0,12.8,0.577,0.282,0.376,1.7,9.4,5.6,17.8,2.2,0.9,15.3,15.5,1.8,1.8,3.5,0.124,-1.9,1.3,-0.6,0.5
2020,T.J. Warren,warretj01,26.0,IND,SF,67,67.0,2202.0,18.4,0.61,0.227,0.205,3.4,10.5,7.0,7.1,1.7,1.4,7.2,23.3,4.0,2.6,6.5,0.143,1.2,0.0,1.1,1.7
2020,P.J. Washington,washipj01,21.0,CHO,PF,58,57.0,1759.0,12.4,0.547,0.39,0.231,3.5,16.6,9.8,11.3,1.5,2.3,12.5,18.6,0.5,1.5,2.0,0.054,-1.7,0.1,-1.6,0.2
2020,Russell Westbrook,westbru01,31.0,HOU,PG,57,57.0,2049.0,21.0,0.536,0.166,0.297,5.1,18.1,11.5,35.6,2.1,0.8,15.0,34.4,1.7,2.5,4.2,0.098,1.6,-0.1,1.5,1.8
2020,Coby White,whiteco01,19.0,CHI,PG,65,1.0,1674.0,11.9,0.506,0.475,0.163,1.8,14.0,7.6,16.5,1.4,0.3,11.4,24.4,-0.5,1.4,0.9,0.026,-1.3,-1.6,-2.9,-0.4
2020,Derrick White,whitede01,25.0,SAS,SG,68,20.0,1677.0,16.4,0.593,0.391,0.382,2.3,12.1,7.2,20.0,1.3,3.1,12.1,18.9,3.1,1.1,4.2,0.119,1.2,0.1,1.3,1.4
2020,Hassan Whiteside,whiteha01,30.0,POR,C,67,61.0,2008.0,25.0,0.644,0.01,0.34,13.6,33.3,23.6,5.9,0.6,8.4,12.9,19.6,5.6,3.0,8.5,0.204,2.5,0.7,3.2,2.6
2020,Andrew Wiggins,wiggian01,24.0,2TM,SF,54,54.0,1858.0,16.4,0.536,0.342,0.274,3.6,12.3,7.8,18.1,1.1,2.4,10.7,27.4,0.8,1.1,1.9,0.05,1.1,-1.4,-0.3,0.8
2020,Andrew Wiggins,wiggian01,24.0,MIN,SF,42,42.0,1455.0,16.1,0.535,0.348,0.262,3.4,12.9,7.9,18.1,0.9,2.1,10.8,28.0,0.6,0.8,1.4,0.046,1.1,-1.5,-0.4,0.6
2020,Grant Williams,willigr01,21.0,BOS,PF,69,5.0,1043.0,7.9,0.505,0.455,0.256,6.1,12.1,9.1,8.5,1.4,3.2,17.6,11.6,0.1,1.4,1.6,0.071,-4.1,1.4,-2.7,-0.2
2020,Kenrich Williams,willike04,25.0,NOP,PF,39,18.0,832.0,7.5,0.429,0.66,0.177,6.5,17.3,11.9,8.4,1.5,2.1,12.2,8.9,0.1,0.8,0.9,0.05,-3.4,0.9,-2.4,-0.1
2020,Lou Williams,willilo02,33.0,LAC,PG,65,8.0,1864.0,17.3,0.546,0.337,0.362,1.8,9.2,5.6,30.1,1.1,0.6,14.4,28.4,2.3,1.8,4.1,0.105,2.2,-1.4,0.7,1.3
2020,Marvin Williams,willima02,33.0,2TM,PF,58,1.0,1129.0,11.2,0.587,0.584,0.213,2.8,14.3,8.5,7.6,1.6,2.4,10.2,12.5,1.1,1.3,2.4,0.102,-1.6,1.0,-0.6,0.4
2020,Marvin Williams,willima02,33.0,CHO,PF,41,1.0,808.0,11.8,0.593,0.557,0.238,2.0,13.2,7.4,7.8,1.6,2.5,9.7,14.0,0.8,0.6,1.5,0.087,-1.6,0.4,-1.3,0.1
2020,Zion Williamson,willizi01,19.0,NOP,PF,24,24.0,668.0,24.1,0.616,0.039,0.494,10.1,13.7,11.9,13.3,1.1,1.1,11.9,30.5,1.5,0.4,2.0,0.141,3.5,-1.4,2.1,0.7
2020,Christian Wood,woodch01,24.0,DET,PF,62,12.0,1325.0,23.2,0.659,0.276,0.476,8.8,24.8,16.7,7.6,1.3,3.4,12.0,23.0,3.6,1.5,5.1,0.183,3.5,-0.3,3.1,1.7
2020,Delon Wright,wrighde01,27.0,DAL,PG,73,5.0,1570.0,15.4,0.554,0.309,0.243,4.7,13.8,9.4,21.0,2.6,1.2,13.8,14.4,2.6,1.8,4.4,0.134,0.0,1.9,1.9,1.5
2020,Thaddeus Young,youngth01,31.0,CHI,PF,64,16.0,1591.0,13.3,0.521,0.369,0.12,6.2,16.1,10.9,11.3,2.8,1.4,13.9,19.7,-0.2,2.1,1.9,0.058,-1.4,0.2,-1.2,0.3
2020,Trae Young,youngtr01,21.0,ATL,PG,60,60.0,2120.0,23.9,0.595,0.455,0.448,1.6,11.5,6.5,45.6,1.4,0.3,16.2,34.9,5.3,0.6,5.9,0.133,6.2,-2.3,3.9,3.1
2020,Cody Zeller,zelleco01,27.0,CHO,C,58,39.0,1341.0,18.8,0.576,0.157,0.374,12.6,21.2,16.7,11.3,1.5,1.7,11.9,20.8,2.3,1.3,3.6,0.129,0.2,-0.8,-0.6,0.5
2020,Ivica Zubac,zubaciv01,22.0,LAC,C,72,70.0,1326.0,21.7,0.651,0.005,0.431,15.9,26.4,21.3,9.1,0.6,4.4,11.8,16.4,4.4,2.3,6.6,0.241,1.9,0.9,2.8,1.6
2019,Álex Abrines,abrinal01,25.0,OKC,SG,31,2.0,588.0,6.3,0.507,0.809,0.083,0.9,7.8,4.2,4.3,1.3,0.9,7.9,12.2,0.1,0.6,0.6,0.053,-3.7,0.4,-3.3,-0.2
2019,Steven Adams,adamsst01,25.0,OKC,C,80,80.0,2669.0,18.5,0.591,0.002,0.361,14.7,14.8,14.7,6.6,2.0,2.4,12.6,16.4,5.1,4.0,9.1,0.163,0.7,0.4,1.1,2.1
2019,Bam Adebayo,adebaba01,21.0,MIA,C,82,28.0,1913.0,17.9,0.623,0.031,0.465,9.2,24.0,16.6,14.2,1.8,3.0,17.1,15.8,3.4,3.4,6.8,0.171,-0.4,2.2,1.8,1.8
2019,LaMarcus Aldridge,aldrila01,33.0,SAS,C,81,81.0,2687.0,22.9,0.576,0.032,0.312,10.3,19.8,15.1,11.6,0.8,3.4,8.8,26.9,6.4,2.9,9.3,0.167,2.4,-0.6,1.8,2.6
2019,Jarrett Allen,allenja01,20.0,BRK,C,80,80.0,2096.0,18.5,0.632,0.079,0.489,9.6,24.0,16.8,7.9,1.0,4.5,13.0,15.9,4.4,3.3,7.6,0.175,0.2,1.4,1.6,1.9
2019,Al-Farouq Aminu,aminual01,28.0,POR,PF,81,81.0,2292.0,13.2,0.568,0.472,0.292,5.3,22.6,14.2,6.0,1.4,1.2,9.7,13.7,3.0,2.8,5.8,0.121,0.1,0.6,0.7,1.5
2019,Kyle Anderson,anderky01,25.0,MEM,SF,43,40.0,1281.0,12.8,0.569,0.123,0.232,4.1,18.1,11.0,15.0,2.1,2.7,16.0,12.6,0.8,1.8,2.7,0.1,-1.6,2.4,0.8,0.9
2019,Giannis Antetokounmpo,antetgi01,24.0,MIL,PF,72,72.0,2358.0,30.9,0.644,0.163,0.55,7.3,30.0,19.3,30.3,1.8,3.9,14.8,32.3,8.9,5.5,14.4,0.292,6.3,4.1,10.4,7.4
2019,OG Anunoby,anunoog01,21.0,TOR,SF,67,6.0,1352.0,9.8,0.544,0.5,0.153,4.8,10.8,7.9,4.7,1.6,1.3,11.3,15.5,0.3,1.7,2.0,0.07,-2.4,0.1,-2.4,-0.1
2019,Ryan Arcidiacono,arcidry01,24.0,CHI,PG,81,32.0,1961.0,11.6,0.588,0.519,0.244,1.5,10.8,6.1,18.9,1.6,0.2,12.0,11.7,2.8,0.9,3.7,0.09,-2.0,0.1,-1.9,0.1
2019,Trevor Ariza,arizatr01,33.0,2TM,SF,69,69.0,2349.0,12.1,0.534,0.59,0.223,2.3,15.2,8.6,14.8,1.8,0.7,11.6,16.6,1.3,1.2,2.5,0.052,-0.7,-0.6,-1.3,0.4
2019,Trevor Ariza,arizatr01,33.0,PHO,SF,26,26.0,884.0,10.5,0.525,0.612,0.189,2.0,16.4,9.1,13.5,2.1,0.8,13.7,13.8,0.2,0.5,0.6,0.035,-1.1,0.0,-1.1,0.2
2019,Trevor Ariza,arizatr01,33.0,WAS,SF,43,43.0,1465.0,13.0,0.538,0.58,0.238,2.5,14.5,8.4,15.5,1.7,0.7,10.6,18.2,1.1,0.8,1.9,0.062,-0.5,-0.9,-1.4,0.2
2019,D.J. Augustin,augusdj01,31.0,ORL,PG,81,81.0,2269.0,15.7,0.616,0.459,0.309,1.9,7.8,4.8,26.9,1.1,0.1,14.3,17.2,5.0,1.9,6.9,0.146,1.1,-0.7,0.5,1.4
2019,Deandre Ayton,aytonde01,20.0,PHO,C,71,70.0,2183.0,20.5,0.608,0.005,0.217,11.1,26.1,18.5,9.6,1.3,2.6,11.7,21.2,4.1,1.7,5.8,0.128,1.3,-1.1,0.2,1.2
2019,Dwayne Bacon,bacondw01,23.0,CHO,SG,43,13.0,759.0,11.7,0.57,0.339,0.179,1.1,11.7,6.3,9.2,0.8,0.6,6.1,16.8,0.9,0.3,1.2,0.073,-2.1,-1.6,-3.7,-0.3
2019,Marvin Bagley III,baglema01,19.0,SAC,PF,62,4.0,1567.0,18.9,0.562,0.136,0.371,10.4,20.8,15.5,5.9,1.0,3.2,10.7,24.2,2.0,1.6,3.6,0.11,0.5,-1.5,-1.0,0.4
2019,Lonzo Ball,balllo01,21.0,LAL,PG,47,45.0,1423.0,11.7,0.487,0.5,0.105,4.0,14.0,9.1,23.8,2.3,1.1,17.8,16.9,-0.2,1.7,1.6,0.052,-1.6,1.3,-0.3,0.6
2019,Mo Bamba,bambamo01,20.0,ORL,C,47,1.0,766.0,14.9,0.539,0.288,0.259,8.8,24.0,16.3,7.4,0.8,7.0,13.7,17.8,0.3,1.4,1.7,0.106,-2.8,1.4,-1.4,0.1
2019,J.J. Barea,bareajo01,34.0,DAL,PG,38,0.0,752.0,16.3,0.495,0.332,0.203,1.9,11.6,6.8,47.5,1.4,0.1,14.7,28.1,0.4,0.6,1.0,0.064,1.2,-1.8,-0.6,0.3
2019,Harrison Barnes,barneha02,26.0,2TM,PF,77,77.0,2533.0,12.8,0.55,0.429,0.271,2.4,12.7,7.5,6.7,0.9,0.4,7.9,20.9,2.0,1.6,3.6,0.068,-0.2,-1.2,-1.4,0.4
2019,Harrison Barnes,barneha02,26.0,DAL,PF,49,49.0,1584.0,13.1,0.538,0.434,0.276,2.4,11.5,7.0,6.3,1.0,0.6,7.8,23.7,0.8,1.1,1.9,0.059,0.0,-1.2,-1.2,0.3
2019,Harrison Barnes,barneha02,26.0,SAC,SF,28,28.0,949.0,12.3,0.578,0.419,0.258,2.2,14.8,8.4,7.5,0.8,0.2,8.0,16.3,1.1,0.5,1.7,0.084,-0.5,-1.2,-1.7,0.1
2019,Will Barton,bartowi01,28.0,DEN,SF,43,38.0,1189.0,11.0,0.501,0.426,0.161,2.9,15.3,9.1,14.6,0.7,1.6,11.7,20.0,0.1,1.1,1.2,0.049,-1.1,-0.8,-1.8,0.0
2019,Keita Bates-Diop,bateske01,23.0,MIN,SF,30,3.0,503.0,9.6,0.489,0.366,0.197,3.4,14.4,8.8,4.6,1.7,2.4,8.3,14.1,0.0,0.4,0.3,0.032,-2.8,-0.6,-3.4,-0.2
2019,Nicolas Batum,batumni01,30.0,CHO,SF,75,72.0,2354.0,11.9,0.581,0.53,0.158,3.2,14.9,8.9,14.5,1.5,1.6,16.3,13.2,2.0,1.7,3.7,0.076,-0.7,0.4,-0.3,1.0
2019,Jerryd Bayless,bayleje01,30.0,MIN,PG,34,6.0,657.0,8.5,0.431,0.426,0.122,1.8,8.4,5.0,24.6,1.3,0.3,11.7,17.6,-0.2,0.2,0.0,-0.003,-2.9,-1.7,-4.6,-0.4
2019,Aron Baynes,baynear01,32.0,BOS,C,51,18.0,821.0,14.0,0.567,0.274,0.278,11.4,19.8,15.6,9.3,0.7,3.7,13.8,15.2,1.3,1.1,2.4,0.139,-1.8,0.3,-1.5,0.1
2019,Kent Bazemore,bazemke01,29.0,ATL,SG,67,35.0,1643.0,11.9,0.507,0.434,0.253,2.3,14.6,8.3,13.5,2.5,2.2,13.6,22.0,-0.7,1.4,0.7,0.021,-2.5,0.2,-2.3,-0.1
2019,Bradley Beal,bealbr01,25.0,WAS,SG,82,82.0,3028.0,20.8,0.581,0.37,0.278,3.1,11.7,7.4,24.1,1.9,1.6,11.0,28.4,5.9,1.7,7.6,0.12,3.8,-0.8,2.9,3.7
2019,Malik Beasley,beaslma01,22.0,DEN,SG,81,18.0,1879.0,14.2,0.599,0.55,0.09,2.0,9.5,5.8,7.5,1.4,0.5,6.7,18.7,2.9,1.6,4.5,0.115,0.8,-0.7,0.1,1.0
